user_id,order_date,gmv,margin,items,order_id,is_first_order
2014,2026-01-19,2352.0,143.0,3,1,True
2014,2026-01-21,2210.0,201.0,3,2,False
2014,2026-01-23,2048.0,218.0,4,3,False
2014,2026-01-24,2916.0,88.0,2,4,False
2014,2026-01-29,1224.0,51.0,4,5,False
2014,2026-01-30,1046.0,52.0,3,6,False
2014,2026-02-07,2430.0,10.0,2,7,False
2014,2026-02-09,2229.0,20.0,3,8,False
2014,2026-02-11,2102.0,201.0,4,9,False
2014,2026-02-12,2470.0,50.0,2,10,False
2014,2026-02-14,1503.0,108.0,2,11,False
2014,2026-02-21,2719.0,130.0,2,12,False
2014,2026-02-22,3180.0,130.0,3,13,False
2014,2026-03-10,1493.0,45.0,3,14,False
2014,2026-03-16,614.0,204.0,1,15,False
2014,2026-03-28,2772.0,-7.0,7,16,False
2014,2026-04-01,1862.0,38.0,3,17,False
2014,2026-04-06,1073.0,85.0,3,18,False
2014,2026-04-15,1059.0,143.0,2,19,False
2014,2026-04-25,2864.0,132.0,2,20,False
2014,2026-04-27,1527.0,175.0,3,21,False
2014,2026-04-28,2121.0,139.0,1,22,False
2014,2026-05-14,1480.0,162.0,3,23,False
2015,2026-01-22,3312.0,95.0,6,1,True
2015,2026-01-24,2311.0,163.0,4,2,False
2015,2026-02-01,1401.0,133.0,2,3,False
2015,2026-02-10,1090.0,89.0,1,4,False
2015,2026-02-15,1721.0,83.0,2,5,False
2015,2026-03-02,389.0,183.0,7,6,False
2015,2026-03-07,2416.0,66.0,1,7,False
2015,2026-03-09,2692.0,59.0,2,8,False
2015,2026-04-29,616.0,94.0,4,9,False
2016,2026-02-20,1297.0,176.0,1,1,True
2016,2026-02-21,834.0,136.0,2,2,False
2016,2026-02-26,1283.0,181.0,7,3,False
2016,2026-03-23,300.0,162.0,5,4,False
2016,2026-04-18,1684.0,228.0,4,5,False
2016,2026-04-24,2708.0,71.0,4,6,False
2016,2026-05-17,2764.0,217.0,5,7,False
2016,2026-05-19,2695.0,111.0,6,8,False
2017,2025-12-07,2319.0,139.0,3,1,True
2017,2025-12-22,913.0,83.0,2,2,False
2017,2025-12-31,3286.0,143.0,2,3,False
2017,2026-01-07,2201.0,61.0,5,4,False
2017,2026-01-31,2876.0,154.0,4,5,False
2017,2026-02-05,1197.0,115.0,1,6,False
2017,2026-02-20,2063.0,199.0,3,7,False
2018,2025-08-14,2421.0,213.0,5,1,True
2018,2025-08-28,763.0,212.0,3,2,False
2018,2025-09-16,2192.0,253.0,3,3,False
2018,2025-09-17,2180.0,161.0,3,4,False
2018,2025-09-19,2145.0,180.0,1,5,False
2018,2025-09-26,518.0,210.0,3,6,False
2018,2025-10-05,667.0,191.0,3,7,False
2018,2025-10-12,2321.0,228.0,5,8,False
2018,2025-10-30,2000.0,298.0,2,9,False
2018,2025-10-31,300.0,178.0,4,10,False
2018,2025-11-08,2804.0,179.0,3,11,False
2018,2025-11-15,2971.0,213.0,6,12,False
2018,2025-11-17,300.0,157.0,1,13,False
2018,2025-11-21,1550.0,107.0,1,14,False
2018,2025-11-24,2760.0,263.0,2,15,False
2018,2025-11-29,1423.0,197.0,1,16,False
2018,2025-12-08,1973.0,291.0,1,17,False
2019,2026-05-01,1228.0,274.0,4,1,True
2019,2026-05-13,498.0,236.0,4,2,False
2019,2026-06-04,3246.0,221.0,6,3,False
2019,2026-06-05,2286.0,186.0,1,4,False
2019,2026-06-11,2190.0,288.0,5,5,False
2019,2026-06-14,1151.0,165.0,5,6,False
2019,2026-06-24,473.0,138.0,3,7,False
2020,2026-02-06,1270.0,296.0,1,1,True
2020,2026-02-08,2881.0,163.0,2,2,False
2020,2026-02-12,1444.0,218.0,10,3,False
2020,2026-02-22,1114.0,169.0,2,4,False
2020,2026-02-26,1859.0,200.0,1,5,False
2020,2026-03-11,1717.0,267.0,3,6,False
2020,2026-04-09,2277.0,199.0,6,7,False
2021,2026-04-04,2275.0,101.0,3,1,True
2021,2026-04-15,481.0,144.0,2,2,False
2021,2026-04-18,1463.0,105.0,3,3,False
2021,2026-05-01,3369.0,8.0,6,4,False
2021,2026-05-27,1569.0,179.0,5,5,False
2021,2026-06-26,1899.0,96.0,2,6,False
2021,2026-07-07,1485.0,63.0,4,7,False
2022,2025-09-12,1899.0,257.0,1,1,True
2022,2025-09-15,1443.0,223.0,2,2,False
2022,2025-09-18,3135.0,208.0,2,3,False
2022,2025-09-19,1467.0,162.0,3,4,False
2022,2025-09-20,1670.0,163.0,8,5,False
2022,2025-09-25,3071.0,262.0,3,6,False
2022,2025-09-26,3120.0,311.0,2,7,False
2022,2025-09-27,2159.0,231.0,3,8,False
2022,2025-09-28,2886.0,322.0,1,9,False
2022,2025-09-29,1353.0,237.0,2,10,False
2022,2025-10-01,2540.0,275.0,8,11,False
2022,2025-10-05,807.0,207.0,1,12,False
2022,2025-10-07,2501.0,208.0,5,13,False
2022,2025-10-13,2725.0,248.0,1,14,False
2022,2025-10-18,1621.0,238.0,4,15,False
2022,2025-10-27,2902.0,305.0,2,16,False
2022,2025-11-04,1310.0,205.0,1,17,False
2022,2025-11-11,2465.0,214.0,7,18,False
2022,2025-11-12,2304.0,282.0,4,19,False
2022,2025-11-16,2023.0,252.0,4,20,False
2022,2025-11-19,300.0,231.0,6,21,False
2022,2025-11-30,837.0,173.0,1,22,False
2022,2025-12-01,1934.0,195.0,3,23,False
2022,2025-12-05,1902.0,252.0,5,24,False
2022,2025-12-06,1339.0,279.0,2,25,False
2022,2025-12-11,300.0,194.0,5,26,False
2022,2025-12-14,2935.0,166.0,3,27,False
2022,2025-12-17,710.0,207.0,6,28,False
2022,2025-12-20,1942.0,239.0,1,29,False
2022,2025-12-22,2152.0,227.0,5,30,False
2022,2026-01-06,300.0,235.0,3,31,False
2023,2025-08-06,1239.0,223.0,3,1,True
2023,2025-08-07,1799.0,224.0,2,2,False
2023,2025-08-15,514.0,210.0,4,3,False
2023,2025-08-20,2910.0,213.0,2,4,False
2023,2025-08-27,2285.0,197.0,3,5,False
2023,2025-09-07,1445.0,207.0,3,6,False
2023,2025-09-20,3189.0,167.0,3,7,False
2023,2025-10-01,2277.0,181.0,1,8,False
2023,2025-10-10,2882.0,128.0,2,9,False
2023,2025-10-14,2400.0,174.0,4,10,False
2023,2025-10-18,1660.0,202.0,2,11,False
2023,2025-10-23,1440.0,231.0,1,12,False
2023,2025-11-21,1974.0,188.0,3,13,False
2023,2025-12-02,382.0,196.0,3,14,False
2024,2025-11-07,3379.0,159.0,4,1,True
2024,2025-11-08,2128.0,177.0,8,2,False
2024,2025-11-10,1781.0,187.0,2,3,False
2024,2025-11-12,3624.0,118.0,2,4,False
2024,2025-11-16,1616.0,68.0,5,5,False
2024,2025-11-20,1501.0,129.0,3,6,False
2024,2025-11-21,1820.0,92.0,5,7,False
2024,2025-11-25,421.0,85.0,3,8,False
2024,2025-11-26,300.0,126.0,1,9,False
2024,2025-11-30,1382.0,-30.0,2,10,False
2024,2025-12-01,324.0,-32.0,3,11,False
2024,2025-12-04,2702.0,153.0,1,12,False
2024,2025-12-09,2565.0,70.0,5,13,False
2024,2025-12-10,1731.0,98.0,3,14,False
2024,2025-12-11,1910.0,63.0,1,15,False
2024,2025-12-12,2089.0,62.0,1,16,False
2024,2025-12-18,767.0,109.0,5,17,False
2024,2025-12-21,2371.0,113.0,1,18,False
2024,2025-12-23,1609.0,97.0,5,19,False
2024,2025-12-28,3233.0,80.0,6,20,False
2024,2026-01-03,1357.0,60.0,2,21,False
2024,2026-01-16,1938.0,71.0,1,22,False
2024,2026-02-06,1313.0,195.0,1,23,False
2024,2026-03-01,1082.0,-50.0,3,24,False
2025,2026-02-05,3241.0,67.0,2,1,True
2025,2026-02-07,2023.0,44.0,3,2,False
2025,2026-02-26,1961.0,-23.0,2,3,False
2025,2026-03-09,2920.0,106.0,1,4,False
2025,2026-03-13,1866.0,7.0,2,5,False
2025,2026-03-20,1369.0,-39.0,5,6,False
2025,2026-03-22,2545.0,-77.0,1,7,False
2025,2026-03-30,1292.0,3.0,5,8,False
2025,2026-03-31,3499.0,37.0,7,9,False
2025,2026-04-11,1683.0,8.0,2,10,False
2025,2026-04-12,1789.0,50.0,2,11,False
2025,2026-05-01,2739.0,46.0,4,12,False
2026,2025-12-31,1603.0,192.0,2,1,True
2026,2026-01-01,590.0,87.0,1,2,False
2026,2026-01-04,406.0,117.0,3,3,False
2026,2026-01-07,2776.0,219.0,3,4,False
2026,2026-01-09,3716.0,121.0,4,5,False
2026,2026-01-10,3272.0,85.0,1,6,False
2026,2026-01-11,864.0,151.0,2,7,False
2026,2026-01-13,1932.0,182.0,4,8,False
2026,2026-01-15,1935.0,200.0,4,9,False
2026,2026-01-19,3828.0,165.0,3,10,False
2026,2026-01-20,370.0,259.0,2,11,False
2026,2026-01-24,2416.0,141.0,1,12,False
2026,2026-01-28,926.0,52.0,5,13,False
2026,2026-01-31,300.0,183.0,5,14,False
2026,2026-02-01,1805.0,233.0,2,15,False
2026,2026-02-02,2242.0,243.0,1,16,False
2026,2026-02-03,1262.0,90.0,3,17,False
2026,2026-02-06,1579.0,192.0,5,18,False
2026,2026-02-07,1957.0,162.0,6,19,False
2026,2026-02-11,2628.0,106.0,2,20,False
2026,2026-02-12,3155.0,209.0,4,21,False
2026,2026-02-16,2451.0,266.0,7,22,False
2026,2026-02-20,2379.0,102.0,3,23,False
2026,2026-02-22,1715.0,141.0,1,24,False
2026,2026-02-23,1172.0,166.0,3,25,False
2026,2026-02-25,2738.0,85.0,2,26,False
2026,2026-02-26,1235.0,76.0,5,27,False
2026,2026-03-04,1784.0,100.0,4,28,False
2026,2026-03-06,2007.0,143.0,5,29,False
2026,2026-03-09,1672.0,83.0,2,30,False
2026,2026-03-19,448.0,156.0,1,31,False
2026,2026-03-24,332.0,121.0,7,32,False
2026,2026-03-26,2080.0,192.0,3,33,False
2026,2026-03-31,1341.0,160.0,5,34,False
2026,2026-04-04,300.0,136.0,3,35,False
2026,2026-04-05,1305.0,200.0,1,36,False
2026,2026-04-11,1170.0,111.0,1,37,False
2026,2026-04-12,966.0,155.0,3,38,False
2026,2026-04-13,708.0,176.0,4,39,False
2026,2026-04-14,2095.0,234.0,2,40,False
2026,2026-04-15,485.0,84.0,1,41,False
2026,2026-04-16,1739.0,114.0,5,42,False
2026,2026-04-19,3431.0,161.0,7,43,False
2026,2026-04-22,1426.0,56.0,3,44,False
2027,2026-06-09,845.0,305.0,4,1,True
2027,2026-06-24,3070.0,241.0,5,2,False
2027,2026-07-13,2097.0,186.0,5,3,False
2027,2026-07-24,2533.0,232.0,2,4,False
2027,2026-08-09,3976.0,302.0,2,5,False
2027,2026-08-12,1619.0,291.0,3,6,False
2028,2025-12-22,3741.0,224.0,3,1,True
2028,2025-12-24,2813.0,148.0,2,2,False
2028,2025-12-25,908.0,154.0,5,3,False
2028,2025-12-27,2385.0,161.0,2,4,False
2028,2025-12-30,3469.0,134.0,6,5,False
2028,2025-12-31,1748.0,185.0,4,6,False
2028,2026-01-01,2576.0,211.0,1,7,False
2028,2026-01-02,1819.0,172.0,4,8,False
2028,2026-01-04,2300.0,256.0,2,9,False
2028,2026-01-07,887.0,362.0,3,10,False
2028,2026-01-08,2084.0,195.0,2,11,False
2028,2026-01-12,1162.0,226.0,6,12,False
2028,2026-01-17,2261.0,142.0,2,13,False
2028,2026-01-18,2198.0,310.0,9,14,False
2028,2026-01-21,1853.0,298.0,4,15,False
2028,2026-01-22,2743.0,202.0,4,16,False
2028,2026-01-23,1718.0,215.0,4,17,False
2028,2026-01-24,1717.0,270.0,5,18,False
2028,2026-01-25,3034.0,199.0,4,19,False
2028,2026-01-26,623.0,159.0,1,20,False
2028,2026-01-27,3584.0,122.0,2,21,False
2028,2026-01-29,1814.0,209.0,1,22,False
2028,2026-02-01,2814.0,233.0,7,23,False
2028,2026-02-02,1874.0,119.0,1,24,False
2028,2026-02-03,3135.0,201.0,5,25,False
2028,2026-02-06,2170.0,203.0,4,26,False
2028,2026-02-08,666.0,195.0,2,27,False
2028,2026-02-09,2311.0,280.0,3,28,False
2028,2026-02-11,2503.0,300.0,3,29,False
2028,2026-02-12,1561.0,220.0,4,30,False
2028,2026-02-14,1619.0,201.0,1,31,False
2028,2026-02-15,1607.0,288.0,6,32,False
2028,2026-02-16,2824.0,274.0,1,33,False
2028,2026-02-18,2309.0,228.0,3,34,False
2028,2026-02-21,2154.0,255.0,3,35,False
2028,2026-02-22,3290.0,253.0,2,36,False
2028,2026-02-24,2946.0,194.0,5,37,False
2028,2026-02-26,1448.0,205.0,7,38,False
2028,2026-03-01,987.0,307.0,3,39,False
2028,2026-03-02,1936.0,285.0,6,40,False
2028,2026-03-08,2565.0,237.0,1,41,False
2028,2026-03-10,1188.0,157.0,1,42,False
2028,2026-03-14,3467.0,223.0,3,43,False
2028,2026-03-15,1844.0,191.0,5,44,False
2028,2026-03-22,1799.0,185.0,2,45,False
2028,2026-03-29,1773.0,119.0,1,46,False
2028,2026-03-31,300.0,320.0,5,47,False
2028,2026-04-02,300.0,162.0,2,48,False
2028,2026-04-04,3260.0,111.0,1,49,False
2028,2026-04-07,1544.0,247.0,5,50,False
2028,2026-04-08,2246.0,131.0,3,51,False
2028,2026-04-09,3359.0,181.0,2,52,False
2028,2026-04-10,1140.0,305.0,5,53,False
2028,2026-04-14,2149.0,149.0,3,54,False
2028,2026-04-15,2691.0,256.0,4,55,False
2028,2026-04-20,3028.0,233.0,2,56,False
2029,2026-02-20,2186.0,216.0,2,1,True
2029,2026-03-04,300.0,212.0,4,2,False
2029,2026-03-07,1940.0,245.0,2,3,False
2029,2026-03-11,1409.0,283.0,3,4,False
2029,2026-03-25,2520.0,270.0,7,5,False
2029,2026-03-30,1840.0,169.0,3,6,False
2029,2026-04-19,972.0,192.0,2,7,False
2029,2026-05-02,1889.0,265.0,8,8,False
2029,2026-05-07,2005.0,206.0,3,9,False
2029,2026-05-10,2232.0,295.0,4,10,False
2029,2026-05-27,1746.0,248.0,5,11,False
2029,2026-05-28,2565.0,269.0,7,12,False
2029,2026-05-31,1048.0,119.0,4,13,False
2030,2026-03-13,2945.0,120.0,3,1,True
2030,2026-03-14,2327.0,71.0,1,2,False
2030,2026-03-15,3608.0,183.0,3,3,False
2030,2026-03-16,2101.0,153.0,4,4,False
2030,2026-03-17,1727.0,165.0,2,5,False
2030,2026-03-18,2955.0,97.0,6,6,False
2030,2026-03-22,1098.0,77.0,1,7,False
2030,2026-03-23,1272.0,155.0,3,8,False
2030,2026-03-25,1317.0,106.0,3,9,False
2030,2026-03-26,2522.0,91.0,2,10,False
2030,2026-03-27,2357.0,90.0,3,11,False
2030,2026-03-28,1607.0,126.0,2,12,False
2030,2026-03-29,2649.0,112.0,7,13,False
2030,2026-03-30,2538.0,139.0,5,14,False
2030,2026-03-31,1528.0,101.0,6,15,False
2030,2026-04-03,1377.0,105.0,5,16,False
2030,2026-04-09,2548.0,113.0,7,17,False
2030,2026-04-11,3267.0,44.0,3,18,False
2030,2026-04-12,1671.0,135.0,2,19,False
2030,2026-04-14,1159.0,222.0,3,20,False
2030,2026-04-16,601.0,59.0,2,21,False
2030,2026-04-19,2462.0,118.0,5,22,False
2030,2026-04-20,2372.0,-31.0,1,23,False
2030,2026-04-21,2354.0,70.0,2,24,False
2030,2026-04-24,893.0,38.0,3,25,False
2030,2026-04-25,1491.0,-13.0,6,26,False
2030,2026-04-26,1359.0,77.0,5,27,False
2030,2026-04-27,2932.0,32.0,1,28,False
2030,2026-05-03,3227.0,-18.0,4,29,False
2030,2026-05-05,3110.0,99.0,3,30,False
2030,2026-05-06,1956.0,45.0,3,31,False
2030,2026-05-08,1970.0,131.0,2,32,False
2030,2026-05-09,1717.0,96.0,3,33,False
2030,2026-05-10,966.0,40.0,3,34,False
2030,2026-05-14,2606.0,71.0,5,35,False
2030,2026-05-16,3274.0,37.0,1,36,False
2030,2026-05-18,1200.0,188.0,3,37,False
2030,2026-05-19,634.0,113.0,5,38,False
2030,2026-05-23,2246.0,52.0,4,39,False
2030,2026-05-24,2844.0,120.0,1,40,False
2030,2026-05-25,814.0,95.0,5,41,False
2030,2026-05-26,487.0,130.0,5,42,False
2030,2026-06-02,2273.0,70.0,2,43,False
2030,2026-06-03,1704.0,182.0,3,44,False
2030,2026-06-10,1033.0,216.0,1,45,False
2030,2026-06-15,1870.0,41.0,6,46,False
2030,2026-06-16,3281.0,160.0,4,47,False
2030,2026-06-17,1062.0,91.0,5,48,False
2030,2026-06-20,2316.0,109.0,1,49,False
2030,2026-06-21,1883.0,103.0,1,50,False
2030,2026-06-25,3110.0,51.0,1,51,False
2030,2026-07-08,1966.0,101.0,2,52,False
2030,2026-07-10,1407.0,95.0,6,53,False
2031,2025-08-23,1928.0,241.0,1,1,True
2031,2025-08-31,2205.0,167.0,6,2,False
2031,2025-09-02,1563.0,234.0,7,3,False
2031,2025-09-03,561.0,168.0,1,4,False
2031,2025-09-12,2443.0,237.0,1,5,False
2031,2025-09-14,300.0,301.0,3,6,False
2031,2025-09-21,1907.0,267.0,2,7,False
2031,2025-09-24,1660.0,305.0,7,8,False
2031,2025-10-19,2048.0,172.0,8,9,False
2031,2025-10-27,1000.0,236.0,1,10,False
2031,2025-11-13,3593.0,177.0,3,11,False
2031,2025-12-02,909.0,212.0,1,12,False
2032,2026-02-13,2104.0,219.0,4,1,True
2032,2026-02-16,1739.0,137.0,1,2,False
2032,2026-02-20,2001.0,180.0,2,3,False
2032,2026-02-25,2234.0,215.0,1,4,False
2032,2026-03-09,3009.0,170.0,1,5,False
2032,2026-03-12,886.0,81.0,3,6,False
2032,2026-03-14,1075.0,183.0,3,7,False
2032,2026-03-18,2214.0,298.0,5,8,False
2032,2026-03-22,1030.0,65.0,3,9,False
2032,2026-03-28,1180.0,181.0,5,10,False
2032,2026-04-07,903.0,156.0,4,11,False
2032,2026-04-09,3494.0,167.0,4,12,False
2032,2026-04-12,1149.0,156.0,5,13,False
2032,2026-04-16,2403.0,280.0,1,14,False
2032,2026-04-28,2781.0,239.0,4,15,False
2032,2026-05-01,2735.0,256.0,6,16,False
2032,2026-05-03,1195.0,260.0,3,17,False
2032,2026-05-06,1329.0,169.0,2,18,False
2032,2026-05-08,2711.0,289.0,6,19,False
2032,2026-05-15,1204.0,118.0,3,20,False
2032,2026-05-16,1549.0,266.0,1,21,False
2032,2026-05-19,2418.0,162.0,4,22,False
2032,2026-05-20,1784.0,207.0,3,23,False
2032,2026-06-09,2824.0,259.0,2,24,False
2033,2026-01-29,1437.0,150.0,1,1,True
2033,2026-01-30,1923.0,152.0,4,2,False
2033,2026-02-24,1929.0,126.0,6,3,False
2033,2026-03-10,431.0,13.0,9,4,False
2034,2026-01-21,1282.0,283.0,3,1,True
2034,2026-01-26,2251.0,210.0,5,2,False
2034,2026-03-19,2011.0,148.0,3,3,False
2034,2026-03-23,2028.0,196.0,4,4,False
2035,2025-09-17,2421.0,76.0,3,1,True
2035,2025-09-24,2476.0,73.0,1,2,False
2035,2025-09-28,2043.0,25.0,5,3,False
2035,2025-10-13,1981.0,33.0,1,4,False
2035,2025-11-12,2548.0,121.0,3,5,False
2035,2025-12-14,1526.0,118.0,5,6,False
2035,2025-12-30,2141.0,47.0,2,7,False
2036,2026-06-07,2463.0,124.0,5,1,True
2036,2026-06-13,2432.0,160.0,2,2,False
2036,2026-07-10,1280.0,208.0,3,3,False
2037,2026-07-25,1722.0,85.0,2,1,True
2037,2026-07-27,2344.0,106.0,1,2,False
2037,2026-07-28,1776.0,41.0,1,3,False
2037,2026-07-29,2169.0,169.0,2,4,False
2037,2026-07-30,1401.0,112.0,6,5,False
2037,2026-08-08,1974.0,92.0,3,6,False
2037,2026-08-09,2190.0,25.0,2,7,False
2037,2026-08-11,2239.0,48.0,4,8,False
2037,2026-08-13,2808.0,110.0,5,9,False
2037,2026-08-15,3793.0,30.0,3,10,False
2038,2025-08-15,744.0,98.0,1,1,True
2038,2025-09-07,738.0,16.0,5,2,False
2038,2025-09-11,3456.0,72.0,5,3,False
2038,2025-10-26,2573.0,158.0,5,4,False
2038,2025-12-02,504.0,77.0,5,5,False
2039,2026-03-26,2907.0,290.0,5,1,True
2039,2026-03-28,3454.0,194.0,1,2,False
2039,2026-05-07,3376.0,208.0,3,3,False
2039,2026-05-11,4713.0,174.0,6,4,False
2039,2026-05-23,3020.0,220.0,4,5,False
2039,2026-05-30,2572.0,240.0,4,6,False
2039,2026-07-06,918.0,328.0,6,7,False
2041,2025-12-15,1887.0,259.0,5,1,True
2041,2025-12-18,334.0,222.0,5,2,False
2041,2026-01-16,1645.0,222.0,3,3,False
2042,2026-06-15,797.0,161.0,3,1,True
2042,2026-06-28,1293.0,145.0,2,2,False
2042,2026-07-08,941.0,121.0,7,3,False
2043,2026-03-28,300.0,178.0,6,1,True
2043,2026-03-30,2199.0,311.0,6,2,False
2043,2026-04-27,2088.0,198.0,4,3,False
2043,2026-04-30,2034.0,183.0,3,4,False
2043,2026-05-01,2316.0,148.0,3,5,False
2043,2026-05-24,1961.0,169.0,5,6,False
2043,2026-06-16,1443.0,238.0,3,7,False
2043,2026-06-18,671.0,151.0,4,8,False
2043,2026-06-25,2906.0,81.0,3,9,False
2043,2026-07-14,2439.0,218.0,4,10,False
2044,2026-07-27,1964.0,168.0,1,1,True
2046,2025-08-26,1730.0,93.0,2,1,True
2046,2025-08-27,2732.0,-17.0,4,2,False
2046,2025-08-30,1912.0,-16.0,1,3,False
2046,2025-09-09,1601.0,101.0,3,4,False
2046,2025-09-15,2959.0,74.0,5,5,False
2046,2025-10-29,2451.0,69.0,3,6,False
2046,2025-12-06,2158.0,-44.0,2,7,False
2047,2026-01-23,1452.0,221.0,3,1,True
2047,2026-01-29,3236.0,228.0,6,2,False
2047,2026-02-14,2120.0,232.0,4,3,False
2047,2026-03-25,723.0,121.0,3,4,False
2048,2026-03-02,2038.0,107.0,2,1,True
2048,2026-04-04,2806.0,183.0,3,2,False
2048,2026-04-29,300.0,127.0,3,3,False
2048,2026-05-22,1718.0,195.0,3,4,False
2048,2026-06-03,1361.0,90.0,6,5,False
2048,2026-06-15,3282.0,138.0,7,6,False
2048,2026-06-18,3002.0,64.0,4,7,False
2049,2025-10-28,1067.0,193.0,2,1,True
2049,2025-11-26,957.0,111.0,7,2,False
2049,2025-12-31,3993.0,193.0,2,3,False
2049,2026-01-20,2180.0,185.0,4,4,False
2050,2025-12-23,2043.0,123.0,5,1,True
2050,2026-01-01,2219.0,218.0,4,2,False
2050,2026-01-04,2143.0,195.0,5,3,False
2050,2026-01-16,1209.0,163.0,2,4,False
2050,2026-02-11,2635.0,223.0,4,5,False
2050,2026-02-18,734.0,195.0,1,6,False
2050,2026-02-19,949.0,186.0,8,7,False
2051,2026-08-13,1681.0,171.0,4,1,True
2052,2025-10-02,3739.0,77.0,2,1,True
2052,2025-10-11,300.0,46.0,2,2,False
2052,2025-10-22,2409.0,25.0,2,3,False
2052,2025-11-02,1001.0,33.0,3,4,False
2053,2026-01-19,2734.0,187.0,7,1,True
2053,2026-01-25,755.0,165.0,4,2,False
2053,2026-01-28,1953.0,120.0,5,3,False
2053,2026-02-15,2158.0,295.0,5,4,False
2053,2026-02-21,1226.0,152.0,2,5,False
2053,2026-03-02,960.0,2.0,3,6,False
2053,2026-03-25,1484.0,157.0,1,7,False
2053,2026-03-30,1601.0,101.0,3,8,False
2053,2026-04-16,3434.0,186.0,1,9,False
2053,2026-05-08,2621.0,186.0,1,10,False
2054,2026-07-11,320.0,28.0,3,1,True
2054,2026-07-23,2866.0,225.0,4,2,False
2055,2025-12-02,2657.0,178.0,2,1,True
2055,2025-12-09,2572.0,35.0,4,2,False
2055,2025-12-10,2594.0,147.0,3,3,False
2055,2025-12-13,1006.0,107.0,1,4,False
2055,2025-12-28,2042.0,152.0,4,5,False
2055,2026-01-05,2108.0,228.0,2,6,False
2055,2026-01-09,1570.0,133.0,3,7,False
2055,2026-01-22,3458.0,148.0,2,8,False
2055,2026-01-26,1608.0,50.0,5,9,False
2055,2026-02-01,2191.0,102.0,7,10,False
2055,2026-02-22,1305.0,140.0,4,11,False
2055,2026-03-10,1811.0,88.0,2,12,False
2055,2026-03-23,2999.0,143.0,4,13,False
2056,2026-02-06,1875.0,-80.0,3,1,True
2056,2026-02-12,2212.0,40.0,2,2,False
2056,2026-02-14,1570.0,53.0,4,3,False
2056,2026-03-23,1328.0,-22.0,4,4,False
2056,2026-03-28,966.0,61.0,2,5,False
2056,2026-05-11,2138.0,89.0,1,6,False
2057,2026-08-11,911.0,215.0,6,1,True
2057,2026-08-14,2234.0,130.0,3,2,False
2058,2026-01-28,1673.0,199.0,6,1,True
2058,2026-02-03,1083.0,234.0,2,2,False
2058,2026-02-22,2403.0,186.0,1,3,False
2058,2026-02-24,2267.0,255.0,2,4,False
2058,2026-02-26,2748.0,214.0,1,5,False
2058,2026-03-06,4058.0,128.0,3,6,False
2058,2026-04-02,975.0,138.0,3,7,False
2058,2026-04-08,1320.0,221.0,3,8,False
2058,2026-04-13,2672.0,108.0,2,9,False
2059,2025-10-04,1910.0,207.0,1,1,True
2059,2025-10-16,2177.0,334.0,3,2,False
2059,2025-10-22,2534.0,129.0,2,3,False
2059,2025-11-18,2361.0,219.0,3,4,False
2059,2025-11-23,1135.0,223.0,3,5,False
2060,2025-09-07,2576.0,154.0,2,1,True
2060,2025-09-12,1504.0,128.0,4,2,False
2060,2025-09-14,1148.0,167.0,1,3,False
2060,2025-09-25,1871.0,142.0,3,4,False
2060,2025-09-26,1556.0,192.0,1,5,False
2060,2025-10-04,2891.0,175.0,2,6,False
2060,2025-10-06,1937.0,201.0,6,7,False
2060,2025-10-07,2091.0,143.0,4,8,False
2060,2025-10-21,1331.0,224.0,4,9,False
2060,2025-11-12,2131.0,229.0,4,10,False
2060,2025-11-13,1531.0,252.0,6,11,False
2061,2026-08-14,1594.0,-24.0,3,1,True
2062,2025-11-12,1151.0,175.0,2,1,True
2062,2025-11-23,783.0,115.0,4,2,False
2062,2025-11-24,311.0,226.0,5,3,False
2062,2025-11-27,598.0,195.0,1,4,False
2062,2025-11-28,2659.0,221.0,4,5,False
2062,2025-12-07,1336.0,268.0,4,6,False
2062,2025-12-08,1572.0,150.0,6,7,False
2062,2025-12-09,300.0,226.0,5,8,False
2062,2025-12-10,754.0,118.0,2,9,False
2062,2025-12-19,2278.0,190.0,5,10,False
2062,2025-12-21,2187.0,137.0,5,11,False
2062,2025-12-29,1202.0,284.0,3,12,False
2062,2025-12-31,1999.0,214.0,5,13,False
2062,2026-01-02,1555.0,233.0,3,14,False
2062,2026-01-08,2850.0,302.0,3,15,False
2062,2026-01-20,2512.0,184.0,3,16,False
2062,2026-01-23,1887.0,167.0,2,17,False
2062,2026-02-02,2038.0,238.0,2,18,False
2062,2026-02-23,1575.0,251.0,8,19,False
2062,2026-02-27,1215.0,300.0,1,20,False
2062,2026-03-05,2552.0,242.0,2,21,False
2062,2026-03-08,2058.0,303.0,1,22,False
2063,2026-02-16,1906.0,113.0,3,1,True
2063,2026-04-21,706.0,120.0,3,2,False
2063,2026-05-02,1884.0,177.0,2,3,False
2063,2026-05-08,1394.0,36.0,4,4,False
2063,2026-06-03,300.0,-4.0,1,5,False
2064,2025-09-05,591.0,116.0,1,1,True
2064,2025-10-29,478.0,43.0,2,2,False
2064,2025-11-11,1129.0,149.0,2,3,False
2065,2026-01-17,300.0,166.0,7,1,True
2065,2026-01-31,350.0,297.0,7,2,False
2065,2026-02-21,1833.0,179.0,7,3,False
2065,2026-03-03,2856.0,271.0,4,4,False
2065,2026-03-16,3318.0,238.0,2,5,False
2065,2026-04-17,1971.0,215.0,3,6,False
2065,2026-04-22,2368.0,184.0,4,7,False
