user_id,reg_date,channel,promo_hunter,bf_cohort,activated_7d
12190,2025-09-13,organic,False,False,False
12191,2026-04-05,cpa,False,False,False
12192,2025-09-21,social,True,False,False
12193,2025-09-02,organic,False,False,False
12194,2025-12-23,organic,False,False,True
12195,2025-11-03,organic,False,False,False
12196,2025-09-25,organic,False,False,False
12197,2025-09-25,influencer,False,False,True
12198,2025-11-06,ctx_category,False,False,False
12199,2026-02-20,ctx_category,False,False,False
12200,2026-05-15,organic,False,False,False
12201,2026-06-20,organic,False,False,True
12202,2026-05-12,ctx_brand,True,False,True
12203,2026-03-27,tv,False,False,False
12204,2026-07-10,ctx_category,False,False,False
12205,2026-02-13,organic,False,False,False
12206,2026-03-29,tv,False,False,False
12207,2026-01-04,organic,False,False,False
12208,2025-12-03,ctx_category,False,False,True
12209,2025-12-04,cpa,True,False,True
12210,2025-09-26,ctx_category,False,False,False
12211,2026-05-29,influencer,False,False,False
12212,2025-08-21,cpa,True,False,True
12213,2026-04-13,organic,False,False,False
12214,2026-06-24,ctx_category,False,False,False
12215,2026-02-05,social,False,False,False
12216,2025-08-27,organic,False,False,False
12217,2026-01-10,cpa,False,False,False
12218,2025-12-09,cpa,False,False,False
12219,2026-08-09,organic,True,False,False
12220,2026-04-19,organic,False,False,True
12221,2026-05-01,organic,False,False,True
12222,2026-02-12,organic,False,False,False
12223,2026-04-26,ctx_category,False,False,False
12224,2026-05-01,ctx_category,False,False,False
12225,2025-08-26,organic,False,False,True
12226,2025-10-24,ctx_category,False,False,True
12227,2025-08-05,organic,False,False,False
12228,2026-02-10,cpa,True,False,False
12229,2026-06-28,cpa,False,False,False
12230,2026-03-20,organic,False,False,False
12231,2026-02-06,organic,False,False,False
12232,2026-07-17,influencer,False,False,False
12233,2025-10-05,organic,False,False,True
12234,2025-08-29,cpa,False,False,True
12235,2026-07-14,organic,False,False,True
12236,2026-07-09,organic,False,False,False
12237,2026-04-16,ctx_category,False,False,False
12238,2025-11-02,ctx_brand,False,False,False
12239,2026-08-03,social,False,False,False
12240,2026-05-18,tv,False,False,False
12241,2026-04-13,ctx_brand,False,False,False
12242,2025-10-24,ctx_brand,False,False,True
12243,2026-02-11,social,False,False,False
12244,2026-06-08,social,True,False,False
12245,2026-06-23,organic,False,False,True
12246,2026-03-01,ctx_brand,False,False,False
12247,2026-02-15,ctx_brand,False,False,True
12248,2026-04-22,organic,False,False,True
12249,2026-02-17,social,False,False,False
12250,2026-01-06,cpa,True,False,False
12251,2025-09-02,cpa,False,False,False
12252,2025-09-17,ctx_category,False,False,False
12253,2026-05-16,social,False,False,False
12254,2025-08-10,organic,False,False,True
12255,2025-08-20,organic,False,False,False
12256,2026-07-09,ctx_brand,False,False,True
12257,2026-04-24,ctx_brand,False,False,True
12258,2025-08-02,cpa,True,False,False
12259,2025-11-27,social,False,True,False
12260,2026-05-17,organic,False,False,True
12261,2026-01-06,organic,False,False,False
12262,2026-01-25,organic,False,False,True
12263,2026-01-21,organic,False,False,False
12264,2025-10-16,ctx_category,False,False,False
12265,2026-05-01,cpa,True,False,False
12266,2025-09-09,organic,False,False,False
12267,2026-02-09,social,False,False,False
12268,2025-10-04,social,True,False,True
12269,2025-08-18,organic,False,False,False
12270,2025-09-24,organic,True,False,False
12271,2026-06-26,organic,False,False,False
12272,2025-10-06,ctx_category,True,False,False
12273,2025-11-14,cpa,False,False,False
12274,2025-09-22,ctx_category,False,False,True
12275,2026-05-06,social,False,False,False
12276,2026-01-16,ctx_brand,False,False,False
12277,2026-07-24,organic,True,False,True
12278,2026-04-09,organic,False,False,False
12279,2026-02-18,cpa,True,False,False
12280,2026-04-06,ctx_brand,False,False,False
12281,2025-08-16,cpa,True,False,False
12282,2026-07-27,organic,False,False,True
12283,2026-07-29,organic,False,False,False
12284,2025-11-13,ctx_category,False,False,False
12285,2026-03-27,ctx_category,True,False,False
12286,2025-10-16,social,True,False,False
12287,2026-02-24,organic,False,False,False
12288,2026-05-20,organic,False,False,False
12289,2026-07-23,ctx_category,False,False,True
12290,2025-12-07,ctx_category,False,False,False
12291,2026-04-20,organic,False,False,True
12292,2026-04-29,ctx_brand,True,False,True
12293,2025-10-23,ctx_category,False,False,False
12294,2026-03-27,ctx_category,False,False,True
12295,2026-04-06,organic,False,False,False
12296,2026-05-17,influencer,False,False,True
12297,2026-08-14,organic,False,False,False
12298,2025-08-16,organic,False,False,False
12299,2025-10-16,organic,False,False,True
12300,2025-09-24,organic,False,False,False
12301,2025-09-28,ctx_category,True,False,False
12302,2026-01-20,organic,False,False,True
12303,2026-06-29,organic,False,False,False
12304,2026-01-18,organic,False,False,False
12305,2026-04-11,organic,False,False,True
12306,2025-12-21,ctx_brand,False,False,False
12307,2025-11-30,organic,False,True,False
12308,2026-06-13,organic,False,False,True
12309,2026-04-06,cpa,True,False,True
12310,2025-12-11,ctx_brand,False,False,False
12311,2026-07-13,organic,False,False,False
12312,2026-02-05,ctx_category,False,False,False
12313,2025-10-11,organic,False,False,False
12314,2026-01-31,organic,False,False,False
12315,2026-04-13,organic,False,False,True
12316,2025-12-18,organic,False,False,False
12317,2026-06-16,organic,False,False,False
12318,2026-02-19,organic,False,False,False
12319,2026-01-25,ctx_brand,False,False,False
12320,2026-06-22,organic,False,False,False
12321,2026-01-23,organic,False,False,False
12322,2026-01-05,cpa,True,False,False
12323,2025-09-09,ctx_category,False,False,False
12324,2025-12-16,social,False,False,False
12325,2025-12-29,ctx_brand,False,False,True
12326,2025-10-08,ctx_category,True,False,False
12327,2026-03-11,social,False,False,False
12328,2025-09-24,organic,False,False,False
12329,2025-10-24,cpa,True,False,False
12330,2026-03-01,social,False,False,False
12331,2025-11-10,organic,False,False,False
12332,2026-03-31,organic,False,False,False
12333,2026-04-19,organic,False,False,False
12334,2025-11-23,ctx_brand,False,True,False
12335,2025-09-03,cpa,False,False,True
12336,2026-02-02,ctx_category,False,False,False
12337,2025-09-05,organic,False,False,True
12338,2026-02-12,ctx_brand,False,False,False
12339,2026-05-03,ctx_category,False,False,False
12340,2026-03-24,ctx_brand,False,False,True
12341,2026-01-17,ctx_category,False,False,False
12342,2026-07-25,ctx_category,True,False,False
12343,2025-09-08,social,True,False,False
12344,2026-06-30,ctx_category,False,False,True
12345,2026-05-31,ctx_category,True,False,False
12346,2026-01-07,ctx_category,True,False,True
12347,2025-09-27,influencer,False,False,False
12348,2025-09-29,social,True,False,False
12349,2026-07-16,ctx_category,False,False,False
12350,2025-10-28,cpa,True,False,False
12351,2026-06-28,cpa,False,False,False
12352,2026-02-07,organic,True,False,False
12353,2026-01-22,cpa,True,False,False
12354,2026-03-23,tv,False,False,True
12355,2025-10-21,organic,False,False,False
12356,2026-01-10,ctx_brand,False,False,False
12357,2026-07-22,ctx_brand,True,False,False
12358,2025-10-30,ctx_category,False,False,False
12359,2026-07-16,influencer,False,False,False
12360,2026-08-12,organic,False,False,False
12361,2025-08-20,social,False,False,False
12362,2026-02-18,social,False,False,False
12363,2025-10-05,ctx_category,False,False,False
12364,2026-03-24,ctx_category,False,False,True
12365,2026-08-11,ctx_category,False,False,False
12366,2026-07-06,organic,True,False,False
12367,2026-07-17,organic,False,False,False
12368,2025-10-20,organic,False,False,False
12369,2026-02-22,organic,True,False,False
12370,2025-10-29,ctx_category,False,False,False
12371,2026-07-07,cpa,False,False,False
12372,2025-10-12,organic,False,False,True
12373,2025-09-28,ctx_category,True,False,False
12374,2025-08-05,organic,False,False,False
12375,2025-10-08,organic,False,False,False
12376,2025-10-11,organic,False,False,False
12377,2025-08-30,organic,False,False,False
12378,2026-06-25,cpa,True,False,False
12379,2026-05-23,ctx_brand,True,False,True
12380,2025-11-05,organic,True,False,True
12381,2026-05-24,organic,False,False,False
12382,2026-01-08,cpa,True,False,False
12383,2026-05-21,ctx_brand,False,False,False
12384,2025-12-01,influencer,False,True,False
12385,2026-03-03,ctx_category,True,False,False
12386,2025-12-23,ctx_brand,False,False,True
12387,2025-10-11,ctx_brand,True,False,True
12388,2026-03-10,social,False,False,False
12389,2026-05-12,cpa,False,False,False
12390,2026-05-13,organic,False,False,False
12391,2025-12-14,ctx_brand,False,False,False
12392,2026-02-13,organic,False,False,False
12393,2026-05-17,cpa,False,False,False
12394,2025-08-21,social,False,False,True
12395,2025-08-28,organic,False,False,False
12396,2025-12-21,ctx_brand,False,False,False
12397,2025-10-24,ctx_brand,False,False,False
12398,2025-12-20,influencer,False,False,False
12399,2025-09-05,ctx_brand,False,False,False
12400,2026-03-13,organic,False,False,False
12401,2026-04-12,social,False,False,False
12402,2026-05-28,organic,False,False,False
12403,2026-04-04,ctx_category,False,False,False
12404,2025-12-29,ctx_brand,False,False,False
12405,2026-07-21,social,True,False,False
12406,2026-05-03,ctx_category,False,False,False
12407,2026-02-16,organic,False,False,False
12408,2025-10-18,cpa,True,False,False
12409,2026-04-03,cpa,True,False,False
12410,2026-03-13,ctx_brand,False,False,False
12411,2026-04-16,ctx_category,False,False,False
12412,2026-05-24,ctx_category,False,False,False
12413,2026-07-13,ctx_category,False,False,False
12414,2026-07-26,organic,False,False,False
12415,2026-03-27,ctx_brand,False,False,False
12416,2026-08-02,organic,False,False,False
12417,2026-07-12,social,False,False,True
12418,2025-08-01,cpa,True,False,False
12419,2026-03-30,organic,False,False,False
12420,2025-10-07,social,False,False,True
12421,2025-11-20,organic,False,True,False
12422,2025-11-21,organic,False,True,False
12423,2026-01-31,organic,True,False,False
12424,2025-08-05,ctx_brand,True,False,False
12425,2025-10-29,cpa,False,False,False
12426,2025-08-12,organic,False,False,False
12427,2026-04-04,influencer,False,False,False
12428,2026-07-04,ctx_brand,False,False,False
12429,2026-08-14,organic,False,False,False
12430,2026-01-18,ctx_brand,False,False,False
12431,2025-11-07,ctx_category,False,False,False
12432,2026-06-20,ctx_brand,True,False,True
12433,2025-09-12,ctx_brand,False,False,False
12434,2026-08-05,organic,False,False,False
12435,2026-04-28,ctx_category,False,False,False
12436,2026-02-07,organic,False,False,True
12437,2025-09-06,tv,False,False,True
12438,2025-08-07,ctx_brand,False,False,False
12439,2026-02-23,organic,False,False,False
12440,2026-01-04,cpa,False,False,False
12441,2026-06-16,organic,False,False,True
12442,2026-04-01,organic,False,False,True
12443,2026-01-11,social,True,False,False
12444,2025-10-25,organic,False,False,False
12445,2026-01-30,ctx_brand,False,False,True
12446,2025-10-01,ctx_brand,False,False,True
12447,2026-04-10,social,False,False,False
12448,2026-03-18,ctx_category,False,False,False
12449,2026-06-04,social,False,False,False
12450,2026-01-18,tv,False,False,False
12451,2025-11-14,social,False,False,True
12452,2026-06-13,organic,False,False,True
12453,2026-04-19,social,True,False,False
12454,2026-04-25,cpa,False,False,False
12455,2026-02-17,ctx_brand,False,False,False
12456,2026-06-28,ctx_category,False,False,False
12457,2025-10-26,ctx_brand,False,False,False
12458,2025-12-31,organic,False,False,True
12459,2026-05-29,social,True,False,True
12460,2025-09-20,ctx_brand,False,False,False
12461,2026-06-03,organic,False,False,True
12462,2025-12-12,ctx_brand,False,False,False
12463,2025-09-17,ctx_category,False,False,True
12464,2025-08-30,social,False,False,True
12465,2026-06-16,cpa,True,False,False
12466,2026-05-23,ctx_category,True,False,False
12467,2025-11-18,tv,True,False,False
12468,2025-09-14,organic,True,False,False
12469,2025-11-02,organic,False,False,False
12470,2025-10-20,social,False,False,False
12471,2026-05-05,ctx_category,True,False,False
12472,2025-10-21,cpa,True,False,True
12473,2025-10-21,ctx_category,False,False,True
12474,2025-08-13,organic,False,False,True
12475,2026-03-15,ctx_category,False,False,False
12476,2026-04-19,organic,False,False,False
12477,2026-04-05,ctx_brand,False,False,False
12478,2026-03-04,ctx_category,False,False,True
12479,2026-08-02,ctx_category,False,False,False
12480,2026-01-27,organic,False,False,False
12481,2026-06-22,social,False,False,False
12482,2026-04-02,influencer,False,False,False
12483,2025-09-01,organic,False,False,False
12484,2026-06-04,organic,False,False,False
12485,2026-03-10,organic,False,False,False
12486,2026-04-05,ctx_brand,False,False,False
12487,2025-10-08,organic,False,False,True
12488,2026-01-13,ctx_brand,False,False,False
12489,2026-06-30,organic,True,False,False
12490,2025-10-21,organic,False,False,False
12491,2025-08-01,organic,False,False,False
12492,2025-11-06,influencer,False,False,False
12493,2026-02-01,organic,False,False,True
12494,2026-06-08,organic,False,False,False
12495,2026-04-01,organic,False,False,False
12496,2026-07-15,influencer,True,False,False
12497,2026-01-20,ctx_brand,True,False,True
12498,2025-12-27,cpa,True,False,False
12499,2025-10-27,organic,True,False,False
12500,2025-10-22,organic,True,False,False
12501,2026-05-06,ctx_brand,False,False,True
12502,2025-08-31,social,False,False,True
12503,2025-10-31,cpa,True,False,False
12504,2026-07-02,organic,False,False,False
12505,2026-03-07,tv,False,False,False
12506,2025-08-18,ctx_brand,False,False,False
12507,2026-04-24,ctx_brand,False,False,False
12508,2026-02-09,cpa,True,False,False
12509,2026-06-20,ctx_brand,False,False,False
12510,2026-04-16,social,False,False,False
12511,2025-08-02,ctx_category,False,False,False
12512,2025-10-17,organic,False,False,False
12513,2025-11-06,organic,True,False,False
12514,2026-04-24,influencer,False,False,False
12515,2026-02-10,cpa,False,False,True
12516,2026-05-11,tv,False,False,False
12517,2026-02-11,ctx_category,False,False,False
12518,2025-12-03,ctx_category,False,False,False
12519,2025-09-09,organic,False,False,True
12520,2025-10-16,ctx_category,False,False,False
12521,2025-12-30,ctx_brand,False,False,True
12522,2026-02-26,organic,True,False,False
12523,2026-07-22,ctx_category,True,False,False
12524,2025-10-30,organic,False,False,False
12525,2026-04-10,ctx_brand,False,False,False
12526,2025-09-27,social,True,False,False
12527,2026-04-28,cpa,False,False,False
12528,2025-08-05,ctx_brand,False,False,False
12529,2026-04-06,organic,False,False,False
12530,2025-10-01,ctx_category,False,False,False
12531,2025-10-08,organic,False,False,False
12532,2026-02-28,organic,False,False,False
12533,2025-12-21,cpa,True,False,False
12534,2026-01-26,organic,False,False,False
12535,2025-11-26,ctx_brand,False,True,True
12536,2026-07-28,ctx_brand,False,False,False
12537,2025-11-19,tv,False,False,False
12538,2026-02-22,social,False,False,False
12539,2026-06-20,social,False,False,False
12540,2026-04-09,ctx_category,False,False,False
12541,2025-12-01,organic,False,True,False
12542,2026-02-26,organic,False,False,False
12543,2025-09-01,organic,False,False,False
12544,2026-02-23,ctx_category,True,False,False
12545,2026-01-11,organic,False,False,False
12546,2026-05-15,cpa,True,False,False
12547,2026-06-18,organic,False,False,True
12548,2025-10-15,organic,False,False,False
12549,2025-08-31,ctx_brand,False,False,True
12550,2025-12-27,organic,False,False,False
12551,2026-02-19,organic,False,False,True
12552,2025-12-21,tv,False,False,True
12553,2026-03-27,organic,False,False,True
12554,2026-02-08,social,False,False,False
12555,2026-07-21,social,False,False,False
12556,2026-01-03,organic,False,False,False
12557,2025-09-01,organic,False,False,False
12558,2025-11-23,ctx_category,False,True,True
12559,2026-03-18,cpa,True,False,False
12560,2025-11-06,social,True,False,True
12561,2025-11-10,organic,False,False,True
12562,2025-12-07,organic,False,False,False
12563,2026-05-10,ctx_category,False,False,False
12564,2026-07-23,ctx_brand,False,False,False
12565,2025-12-11,organic,False,False,False
12566,2025-10-14,ctx_category,False,False,False
12567,2026-01-07,influencer,False,False,False
12568,2025-12-12,cpa,False,False,True
12569,2026-08-11,ctx_category,False,False,False
12570,2026-01-23,influencer,False,False,True
12571,2026-04-15,ctx_brand,False,False,False
12572,2026-07-13,organic,False,False,False
12573,2026-03-27,ctx_brand,False,False,False
12574,2025-11-03,ctx_category,False,False,False
12575,2026-03-19,cpa,True,False,False
12576,2025-12-31,influencer,False,False,True
12577,2026-01-08,ctx_brand,False,False,False
12578,2026-08-07,organic,False,False,False
12579,2025-11-14,organic,False,False,True
12580,2026-01-25,ctx_category,False,False,False
12581,2025-09-30,ctx_category,False,False,False
12582,2025-10-07,ctx_category,False,False,False
12583,2026-03-17,organic,False,False,False
12584,2026-05-12,ctx_brand,True,False,False
12585,2026-03-30,organic,False,False,True
12586,2025-12-03,ctx_brand,False,False,False
12587,2025-08-23,organic,False,False,True
12588,2026-01-26,cpa,True,False,False
12589,2026-02-08,cpa,False,False,False
12590,2026-05-20,social,True,False,False
12591,2026-03-31,organic,False,False,True
12592,2026-06-27,ctx_brand,False,False,True
12593,2026-05-24,organic,False,False,False
12594,2025-12-17,organic,False,False,True
12595,2026-03-28,ctx_brand,False,False,False
12596,2026-05-11,organic,False,False,True
12597,2026-07-29,cpa,False,False,False
12598,2026-01-08,influencer,False,False,True
12599,2026-04-03,influencer,False,False,True
12600,2025-12-27,organic,False,False,False
12601,2026-05-07,ctx_brand,False,False,True
12602,2026-07-12,organic,False,False,False
12603,2026-07-15,ctx_category,True,False,False
12604,2025-09-29,ctx_brand,False,False,True
12605,2025-10-17,ctx_brand,False,False,False
12606,2026-05-14,organic,False,False,False
12607,2026-03-28,organic,False,False,True
12608,2026-07-10,organic,False,False,False
12609,2025-11-27,organic,True,True,False
12610,2026-06-18,organic,False,False,False
12611,2026-04-17,cpa,True,False,False
12612,2025-10-14,organic,False,False,False
12613,2025-09-17,organic,False,False,True
12614,2026-04-24,cpa,True,False,False
12615,2025-09-30,cpa,False,False,True
12616,2026-05-29,organic,False,False,False
12617,2026-02-28,cpa,False,False,False
12618,2026-01-28,organic,False,False,True
12619,2025-11-13,ctx_category,False,False,False
12620,2026-08-08,cpa,False,False,False
12621,2026-05-01,ctx_brand,False,False,False
12622,2026-05-22,organic,False,False,False
12623,2026-05-19,ctx_category,False,False,True
12624,2026-03-10,social,False,False,True
12625,2026-07-23,cpa,False,False,False
12626,2026-03-10,organic,False,False,True
12627,2026-02-14,organic,True,False,True
12628,2025-11-12,ctx_category,False,False,True
12629,2025-11-15,organic,False,False,True
12630,2026-05-07,organic,False,False,True
12631,2025-12-05,organic,False,False,False
12632,2026-05-04,organic,False,False,False
12633,2026-07-28,ctx_brand,False,False,False
12634,2026-01-14,social,False,False,False
12635,2025-09-06,organic,False,False,False
12636,2026-04-10,ctx_brand,False,False,True
12637,2025-08-04,ctx_category,True,False,False
12638,2026-05-26,ctx_category,False,False,False
12639,2026-02-16,social,True,False,True
12640,2026-02-02,cpa,False,False,False
12641,2026-03-04,organic,False,False,True
12642,2026-02-12,cpa,False,False,False
12643,2025-12-01,cpa,True,True,False
12644,2025-11-15,organic,False,False,False
12645,2026-01-05,cpa,True,False,False
12646,2026-07-06,ctx_brand,False,False,False
12647,2025-09-21,cpa,True,False,False
12648,2025-12-02,social,False,False,False
12649,2025-10-12,influencer,False,False,False
12650,2026-01-09,organic,False,False,False
12651,2025-09-20,social,False,False,False
12652,2026-05-16,organic,False,False,True
12653,2025-09-09,influencer,False,False,True
12654,2026-04-10,organic,False,False,True
12655,2025-11-10,organic,False,False,True
12656,2026-01-26,cpa,True,False,True
12657,2025-10-15,ctx_brand,False,False,True
12658,2026-05-04,ctx_category,False,False,False
12659,2026-07-26,organic,False,False,False
12660,2025-10-24,ctx_category,False,False,False
12661,2026-07-28,cpa,True,False,False
12662,2025-12-02,cpa,True,False,False
12663,2026-02-28,ctx_brand,False,False,False
12664,2026-04-23,social,True,False,False
12665,2025-10-15,ctx_brand,False,False,False
12666,2026-01-16,influencer,True,False,False
12667,2025-08-26,social,True,False,False
12668,2026-04-22,ctx_brand,False,False,True
12669,2026-01-05,ctx_brand,False,False,False
12670,2026-07-04,organic,False,False,True
12671,2025-11-12,influencer,False,False,True
12672,2026-07-17,organic,False,False,False
12673,2025-09-23,organic,False,False,True
12674,2026-03-19,ctx_brand,True,False,True
12675,2025-11-25,social,True,True,False
12676,2025-10-08,ctx_category,False,False,False
12677,2025-09-05,organic,False,False,False
12678,2026-04-06,organic,False,False,True
12679,2025-10-28,organic,False,False,True
12680,2026-03-06,ctx_category,False,False,True
12681,2026-08-07,influencer,False,False,False
12682,2025-11-28,cpa,False,True,False
12683,2025-08-14,ctx_brand,True,False,False
12684,2025-09-24,organic,False,False,False
12685,2025-09-15,ctx_brand,False,False,False
12686,2026-01-23,cpa,False,False,False
12687,2026-05-10,ctx_category,True,False,False
12688,2025-11-21,organic,False,True,False
12689,2025-09-25,organic,False,False,False
12690,2026-03-31,ctx_brand,False,False,True
12691,2025-11-23,ctx_category,False,True,False
12692,2026-03-06,influencer,False,False,False
12693,2026-07-20,organic,False,False,True
12694,2025-11-19,cpa,False,False,False
12695,2026-02-11,cpa,False,False,True
12696,2026-06-02,organic,False,False,False
12697,2026-04-20,organic,False,False,False
12698,2026-05-12,organic,False,False,False
12699,2026-05-20,ctx_category,True,False,True
12700,2026-02-21,organic,False,False,False
12701,2026-02-20,cpa,False,False,False
12702,2026-04-30,social,True,False,False
12703,2026-04-22,social,False,False,False
12704,2026-04-11,social,False,False,False
12705,2025-12-23,organic,False,False,False
12706,2026-06-11,social,False,False,True
12707,2025-10-29,ctx_category,False,False,False
12708,2025-09-29,organic,False,False,True
12709,2025-12-09,organic,False,False,False
12710,2025-11-05,ctx_brand,False,False,True
12711,2026-04-09,ctx_category,False,False,True
12712,2025-10-27,organic,True,False,False
12713,2026-04-06,ctx_brand,False,False,False
12714,2026-02-11,influencer,False,False,False
12715,2025-09-27,organic,True,False,True
12716,2025-11-06,organic,False,False,True
12717,2026-02-14,ctx_brand,False,False,True
12718,2026-05-05,ctx_brand,False,False,False
12719,2025-12-29,cpa,True,False,False
12720,2025-10-28,ctx_brand,True,False,False
12721,2025-11-20,organic,False,True,False
12722,2025-09-06,organic,False,False,True
12723,2025-08-10,organic,False,False,True
12724,2026-08-04,social,False,False,False
12725,2025-09-06,organic,True,False,False
12726,2025-09-17,social,False,False,True
12727,2026-06-27,ctx_category,False,False,False
12728,2026-04-09,social,False,False,False
12729,2026-01-13,organic,False,False,True
12730,2026-04-03,organic,False,False,False
12731,2026-07-21,ctx_brand,False,False,True
12732,2025-09-07,organic,False,False,False
12733,2025-11-01,ctx_brand,False,False,True
12734,2026-06-23,social,False,False,True
12735,2026-05-23,cpa,False,False,False
12736,2026-08-12,ctx_category,True,False,True
12737,2025-11-27,organic,False,True,False
12738,2026-07-25,organic,False,False,True
12739,2025-12-09,cpa,False,False,False
12740,2026-04-29,organic,False,False,False
12741,2026-07-01,organic,False,False,False
12742,2025-10-04,influencer,True,False,False
12743,2025-10-17,organic,False,False,True
12744,2026-03-09,social,False,False,False
12745,2026-06-16,organic,False,False,False
12746,2025-08-30,ctx_category,False,False,False
12747,2026-06-19,organic,False,False,False
12748,2025-12-09,cpa,False,False,False
12749,2026-01-01,organic,False,False,False
12750,2025-12-07,organic,False,False,False
12751,2026-07-12,social,False,False,False
12752,2025-09-19,ctx_category,True,False,False
12753,2026-03-06,ctx_brand,False,False,False
12754,2025-09-26,ctx_brand,False,False,False
12755,2026-07-18,ctx_brand,False,False,True
12756,2026-05-30,tv,False,False,False
12757,2025-10-28,ctx_category,True,False,False
12758,2025-11-21,ctx_brand,False,True,True
12759,2025-12-23,organic,False,False,True
12760,2026-01-01,ctx_brand,False,False,False
12761,2026-06-06,influencer,False,False,True
12762,2026-03-02,organic,True,False,False
12763,2026-01-10,organic,False,False,False
12764,2026-04-30,organic,False,False,False
12765,2026-01-21,ctx_category,False,False,False
12766,2025-09-18,social,True,False,False
12767,2025-09-10,ctx_category,False,False,False
12768,2025-12-02,cpa,False,False,False
12769,2026-03-17,social,False,False,True
12770,2025-09-21,tv,True,False,False
12771,2026-02-25,ctx_brand,False,False,True
12772,2025-11-11,organic,False,False,True
12773,2026-04-21,ctx_category,False,False,False
12774,2025-08-11,social,False,False,False
12775,2026-01-25,ctx_brand,False,False,True
12776,2025-08-20,ctx_brand,False,False,True
12777,2025-12-04,social,True,False,False
12778,2025-08-06,organic,False,False,False
12779,2026-01-25,ctx_category,False,False,False
12780,2026-05-18,social,False,False,True
12781,2025-09-07,tv,True,False,False
12782,2026-05-06,social,False,False,True
12783,2026-03-10,organic,True,False,False
12784,2026-02-08,ctx_brand,False,False,False
12785,2026-03-16,ctx_brand,False,False,True
12786,2025-12-06,ctx_brand,False,False,False
12787,2026-04-27,social,False,False,False
12788,2026-05-23,ctx_category,False,False,False
12789,2026-05-22,social,False,False,False
12790,2025-11-11,social,False,False,False
12791,2026-04-05,ctx_category,False,False,False
12792,2025-09-26,social,False,False,False
12793,2026-02-04,organic,False,False,False
12794,2025-08-01,organic,False,False,False
12795,2025-10-13,organic,False,False,True
12796,2026-03-28,cpa,False,False,False
12797,2026-06-28,influencer,False,False,False
12798,2025-08-19,influencer,False,False,False
12799,2026-02-28,organic,False,False,True
12800,2026-03-30,tv,False,False,False
12801,2026-07-20,cpa,True,False,False
12802,2026-04-06,organic,False,False,False
12803,2025-09-09,ctx_category,True,False,False
12804,2025-09-25,tv,True,False,False
12805,2026-03-29,ctx_brand,False,False,False
12806,2025-10-21,influencer,False,False,False
12807,2026-07-18,ctx_category,False,False,False
12808,2026-07-15,organic,False,False,False
12809,2026-07-26,organic,False,False,False
12810,2025-11-20,organic,False,True,False
12811,2026-04-29,social,False,False,True
12812,2026-04-09,organic,False,False,False
12813,2025-08-14,ctx_brand,False,False,False
12814,2025-11-09,influencer,False,False,False
12815,2025-10-18,organic,False,False,False
12816,2025-12-19,organic,False,False,False
12817,2026-07-28,cpa,False,False,False
12818,2026-06-17,influencer,False,False,True
12819,2025-11-20,cpa,False,True,False
12820,2026-02-17,organic,False,False,True
12821,2025-10-12,organic,False,False,False
12822,2025-11-14,social,False,False,False
12823,2025-08-25,cpa,True,False,False
12824,2026-04-01,social,False,False,False
12825,2026-04-06,organic,False,False,False
12826,2026-06-14,ctx_category,False,False,False
12827,2026-06-27,social,False,False,False
12828,2025-09-30,cpa,True,False,False
12829,2026-05-09,organic,False,False,False
12830,2025-09-21,organic,False,False,False
12831,2025-12-20,ctx_brand,False,False,False
12832,2026-02-12,cpa,False,False,False
12833,2025-08-19,cpa,True,False,True
12834,2025-09-29,organic,False,False,False
12835,2025-11-11,ctx_brand,False,False,False
12836,2025-09-18,ctx_category,True,False,False
12837,2026-07-21,organic,False,False,False
12838,2025-11-18,social,False,False,False
12839,2026-02-06,ctx_brand,False,False,False
12840,2026-08-13,cpa,True,False,False
12841,2026-03-03,ctx_category,False,False,False
12842,2026-01-03,cpa,True,False,False
12843,2026-07-19,organic,False,False,False
12844,2025-10-24,ctx_brand,False,False,False
12845,2025-10-08,ctx_brand,True,False,False
12846,2026-02-19,organic,False,False,False
12847,2026-01-09,ctx_category,False,False,False
12848,2026-05-30,social,False,False,False
12849,2025-08-16,ctx_brand,False,False,True
12850,2026-03-23,cpa,True,False,False
12851,2026-04-27,organic,False,False,False
12852,2026-08-04,organic,False,False,False
12853,2025-09-25,organic,False,False,False
12854,2025-11-02,social,False,False,False
12855,2026-07-20,organic,False,False,False
12856,2026-03-28,organic,False,False,False
12857,2025-08-15,organic,False,False,True
12858,2025-08-30,organic,False,False,True
12859,2026-05-25,ctx_brand,False,False,True
12860,2026-03-04,ctx_brand,False,False,False
12861,2026-03-03,social,False,False,False
12862,2026-06-30,ctx_brand,False,False,False
12863,2025-10-31,organic,False,False,True
12864,2025-09-30,ctx_category,False,False,False
12865,2026-03-21,organic,False,False,False
12866,2026-07-01,organic,True,False,False
12867,2025-11-09,social,True,False,False
12868,2026-04-16,organic,True,False,False
12869,2025-09-27,social,False,False,True
12870,2025-10-05,ctx_category,True,False,False
12871,2026-07-08,cpa,True,False,False
12872,2025-09-14,organic,True,False,True
12873,2025-08-10,ctx_category,False,False,False
12874,2026-05-21,ctx_category,False,False,False
12875,2025-12-16,social,False,False,False
12876,2025-12-29,organic,False,False,False
12877,2026-05-31,ctx_category,False,False,True
12878,2025-10-08,ctx_category,False,False,False
12879,2026-04-04,organic,False,False,False
12880,2025-11-27,organic,False,True,True
12881,2025-09-09,cpa,False,False,False
